WARNING:tensorflow:6 out of the last 6 calls to <function TensorFlowTrainer.make_train_function.<locals>.one_step_on_iterator at 0x784bc414ca40> triggered tf.function retracing. Tracing is expensive and the excessive number of tracings could be due to (1) creating @tf.function repeatedly in a loop, (2) passing tensors with different shapes, (3) passing Python objects instead of tensors. For (1), please define your @tf.function outside of the loop. For (2), @tf.function has reduce_retracing=True option that can avoid unnecessary retracing. For (3), please refer to https://www.tensorflow.org/guide/function#controlling_retracing and https://www.tensorflow.org/api_docs/python/tf/function for  more details.
INFO:root:Epoch=5, Loss=0.0711, Episodes=11, WinCount=3, WinRate=0.500, Epsilon=0.975, Time=1.9 seconds
INFO:root:Epoch=6, Loss=0.0641, Episodes=140, WinCount=3, WinRate=0.429, Epsilon=0.970, Time=2.2 seconds
INFO:root:Epoch=7, Loss=0.0588, Episodes=150, WinCount=3, WinRate=0.375, Epsilon=0.966, Time=2.7 seconds
INFO:root:Epoch=8, Loss=0.0544, Episodes=139, WinCount=3, WinRate=0.333, Epsilon=0.961, Time=3.0 seconds
INFO:root:Epoch=9, Loss=0.0511, Episodes=92, WinCount=4, WinRate=0.400, Epsilon=0.956, Time=3.4 seconds
INFO:root:Epoch=10, Loss=0.0476, Episodes=140, WinCount=4, WinRate=0.364, Epsilon=0.951, Time=3.7 seconds
INFO:root:Epoch=11, Loss=0.0455, Episodes=142, WinCount=4, WinRate=0.333, Epsilon=0.946, Time=4.0 seconds
INFO:root:Epoch=12, Loss=0.0427, Episodes=143, WinCount=4, WinRate=0.308, Epsilon=0.942, Time=4.5 seconds
INFO:root:Epoch=13, Loss=0.0405, Episodes=143, WinCount=4, WinRate=0.286, Epsilon=0.937, Time=5.1 seconds
INFO:root:Epoch=14, Loss=0.0383, Episodes=140, WinCount=4, WinRate=0.267, Epsilon=0.932, Time=5.8 seconds
INFO:root:Epoch=15, Loss=0.0364, Episodes=150, WinCount=4, WinRate=0.250, Epsilon=0.928, Time=6.3 seconds
INFO:root:Epoch=16, Loss=0.0347, Episodes=150, WinCount=4, WinRate=0.235, Epsilon=0.923, Time=6.9 seconds
INFO:root:Epoch=17, Loss=0.0331, Episodes=138, WinCount=4, WinRate=0.222, Epsilon=0.918, Time=7.4 seconds
INFO:root:Epoch=18, Loss=0.0317, Episodes=148, WinCount=4, WinRate=0.211, Epsilon=0.914, Time=7.7 seconds
INFO:root:Epoch=19, Loss=0.0304, Episodes=145, WinCount=4, WinRate=0.200, Epsilon=0.909, Time=8.6 seconds
INFO:root:Epoch=20, Loss=0.0292, Episodes=4, WinCount=5, WinRate=0.238, Epsilon=0.905, Time=8.7 seconds
INFO:root:Epoch=21, Loss=0.0282, Episodes=142, WinCount=5, WinRate=0.227, Epsilon=0.900, Time=9.6 seconds
INFO:root:Epoch=22, Loss=0.0274, Episodes=138, WinCount=5, WinRate=0.217, Epsilon=0.896, Time=10.4 seconds
INFO:root:Epoch=23, Loss=0.0265, Episodes=139, WinCount=5, WinRate=0.208, Epsilon=0.891, Time=11.0 seconds
INFO:root:Epoch=24, Loss=0.0256, Episodes=139, WinCount=5, WinRate=0.200, Epsilon=0.887, Time=11.8 seconds
INFO:root:Epoch=25, Loss=0.0248, Episodes=26, WinCount=6, WinRate=0.231, Epsilon=0.882, Time=12.0 seconds
INFO:root:Epoch=26, Loss=0.0241, Episodes=138, WinCount=6, WinRate=0.222, Epsilon=0.878, Time=13.1 seconds
INFO:root:Epoch=27, Loss=0.0234, Episodes=140, WinCount=6, WinRate=0.214, Epsilon=0.873, Time=14.0 seconds
INFO:root:Epoch=28, Loss=0.0227, Episodes=138, WinCount=6, WinRate=0.207, Epsilon=0.869, Time=15.0 seconds
INFO:root:Epoch=29, Loss=0.0221, Episodes=141, WinCount=6, WinRate=0.200, Epsilon=0.865, Time=15.6 seconds
INFO:root:Epoch=30, Loss=0.0215, Episodes=139, WinCount=6, WinRate=0.194, Epsilon=0.860, Time=16.3 seconds
INFO:root:Epoch=31, Loss=0.0209, Episodes=142, WinCount=6, WinRate=0.187, Epsilon=0.856, Time=16.8 seconds
INFO:root:Epoch=32, Loss=0.0204, Episodes=141, WinCount=6, WinRate=0.188, Epsilon=0.852, Time=17.6 seconds
INFO:root:Epoch=33, Loss=0.0199, Episodes=128, WinCount=7, WinRate=0.188, Epsilon=0.848, Time=18.4 seconds
